Global horizontal irradiation (GHI);Beam horizontal irradiation (BHI);Diffuse horizontal irradiation (DHI);Ambient temperature;Stromverbrauch VDI4655 EFH;Heizwärme VDI4655 EFH;Trinkwarmwasser VDI4655 EFH;Office 8-18;1 shift factory;2 shift factory
Wh/m²;Wh/m²;Wh/m²;°C;Normiert/a;Normiert/a;Normiert/a;Normiert/a;Normiert/a;Normiert/a
364,0000000000;115,1200000000;248,8800000000;6,6600000000;5,51681E-05;0,000203797;0;6,62475E-05;0,000285799;0,000229519
309,9200000000;69,0500000000;240,8800000000;7,4900000000;4,69636E-05;0,000242615;0;7,04526E-05;0,000202901;0,000162946
251,4300000000;41,4300000000;209,9900000000;7,9800000000;4,74351E-05;0,000213502;0;7,21275E-05;0,000215935;0,000173413
209,1000000000;29,3500000000;179,7500000000;8,3500000000;4,56433E-05;0,000262025;0;7,24126E-05;0,000272113;0,000218528
139,0000000000;19,1300000000;119,8700000000;8,3900000000;6,70269E-05;0,00025232;4,12977E-05;7,24126E-05;0,0002848;0,000228717
65,0500000000;7,9100000000;57,1400000000;7,3400000000;0,000114816;0,000300843;4,12977E-05;6,56773E-05;8,14645E-05;0,000162143
7,7500000000;0,0000000000;8,2900000000;6,2000000000;7,23787E-05;0,000271729;0,000165191;6,73522E-05;7,49473E-05;0,000156909
0,0000000000;0,0000000000;0,0000000000;5,7900000000;0,000111374;0,000262025;0,000289084;7,40874E-05;6,1913E-05;0,000146721
0,0000000000;0,0000000000;0,0000000000;5,2900000000;0,000202684;0,00025232;0,000165191;7,35173E-05;7,49473E-05;0,000157468
0,0000000000;0,0000000000;0,0000000000;4,7500000000;0,000218834;0,000155274;0;7,46576E-05;6,1913E-05;0,000147
0,0000000000;0,0000000000;0,0000000000;4,2200000000;0,000202259;0,000145569;8,25954E-05;7,38024E-05;7,49473E-05;0,000157712
0,0000000000;0,0000000000;0,0000000000;3,9500000000;0,000228948;0,000203797;0,000165191;7,29827E-05;6,1913E-05;0,000147523
0,0000000000;0,0000000000;0,0000000000;3,6600000000;0,000231942;0,000242615;0;7,18424E-05;7,49473E-05;0,00015827
0,0000000000;0,0000000000;0,0000000000;3,2700000000;0,000171163;0,000242615;4,12977E-05;7,24126E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;3,1200000000;0,000112717;0,000203797;4,12977E-05;7,24126E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;3,0800000000;0,000113826;0,000223206;0;7,29827E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;2,9700000000;7,47834E-05;0,000213502;0;7,54773E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;2,8900000000;8,49919E-05;0,000232911;0,000123893;7,46576E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;2,7900000000;0,000155296;0,000232911;0,000206489;8,1963E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;2,6400000000;0,000160058;0,000184388;0,000743359;0,000108904;6,1913E-05;4,97211E-05
15,5000000000;0,0000000000;18,1900000000;2,5700000000;9,68035E-05;0,000242615;0,000123893;0,000126579;7,06026E-05;5,66995E-05
66,5300000000;8,3900000000;58,1400000000;2,7800000000;0,000109723;0,00025232;0,00053687;0,000157725;0,000180395;0,000144872
114,7000000000;16,0300000000;98,6700000000;3,2200000000;0,000108497;0,000281434;0,000123893;0,000161075;0,00021663;0,000173971
161,9300000000;25,9100000000;136,0200000000;3,7800000000;0,000199478;0,000242615;4,12977E-05;0,000162501;0,000272765;0,000219052
167,3200000000;26,6200000000;140,7000000000;4,4900000000;5,51681E-05;0,000203797;0;0,000162786;0,0002848;0,000228717
162,8200000000;23,8100000000;139,0200000000;4,9500000000;4,69636E-05;0,000242615;0;0,000166135;0,000201902;0,000162143
166,3000000000;24,8600000000;141,4400000000;5,2200000000;4,74351E-05;0,000213502;0;0,000164746;0,000214241;0,000172052
140,3800000000;18,4700000000;121,9000000000;5,5700000000;4,56433E-05;0,000262025;0;0,00015997;0,000270375;0,000217133
95,5700000000;13,6600000000;81,9200000000;5,4600000000;6,70269E-05;0,00025232;4,12977E-05;0,00015491;0,000283757;0,00022788
46,8300000000;4,3300000000;42,5000000000;5,0500000000;0,000114816;0,000300843;4,12977E-05;0,000154055;8,14645E-05;0,000161585
6,3200000000;0,0000000000;6,6400000000;4,6000000000;7,23787E-05;0,000271729;0,000165191;0,00015181;7,49473E-05;0,00015663
0,0000000000;0,0000000000;0,0000000000;4,2400000000;0,000111374;0,000262025;0,000289084;0,00013556;6,1913E-05;0,000146442
0,0000000000;0,0000000000;0,0000000000;3,9100000000;0,000202684;0,00025232;0,000165191;0,000116744;7,49473E-05;0,000157468
0,0000000000;0,0000000000;0,0000000000;3,6100000000;0,000218834;0,000155274;0;0,000105804;6,1913E-05;0,000147244
0,0000000000;0,0000000000;0,0000000000;3,3400000000;0,000202259;0,000145569;8,25954E-05;9,7928E-05;7,49473E-05;0,000157991
0,0000000000;0,0000000000;0,0000000000;3,1000000000;0,000228948;0,000203797;0,000165191;7,82925E-05;6,1913E-05;0,000147802
0,0000000000;0,0000000000;0,0000000000;2,8700000000;0,000231942;0,000242615;0;7,15573E-05;7,49473E-05;0,000158828
0,0000000000;0,0000000000;0,0000000000;2,6000000000;7,10719E-05;7,45653E-05;0;7,12722E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;2,3300000000;6,61731E-05;8,69929E-05;0;7,09871E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;2,1000000000;6,35552E-05;9,32067E-05;0;6,98824E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;2,0300000000;6,36071E-05;9,94204E-05;0;7,49427E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;2,0100000000;6,41514E-05;0,000105634;0;7,49427E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;1,8600000000;0,000153186;0,000248551;0,000898219;8,50277E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;1,6900000000;7,57893E-05;0,000124276;0;0,000109153;6,1913E-05;4,97211E-05
20,5500000000;0,0000000000;23,0100000000;1,7300000000;6,34256E-05;9,94204E-05;0,000143715;0,000132459;7,06026E-05;5,66995E-05
97,6500000000;32,7300000000;64,9200000000;2,4000000000;6,99056E-05;8,69929E-05;3,59288E-05;0,000152095;5,75682E-05;4,62319E-05
169,0200000000;77,8700000000;91,1600000000;3,2900000000;0,000196109;9,32067E-05;7,18575E-05;0,0001594;7,06026E-05;5,66995E-05
227,7700000000;120,7000000000;107,0800000000;4,1500000000;0,000210909;9,32067E-05;0,000179644;0,000168095;5,97406E-05;4,79765E-05
257,9200000000;149,4200000000;108,5100000000;4,6100000000;9,37776E-05;8,69929E-05;0,000107786;0,00016977;7,2775E-05;5,84441E-05
231,4300000000;114,3900000000;117,0300000000;4,7900000000;0,00015106;0,000118062;0,000538931;0,00016585;5,75682E-05;4,62319E-05
273,9800000000;174,1100000000;99,8600000000;5,1500000000;0,000113995;0,000118062;0,000107786;0,000166135;7,06026E-05;5,66995E-05
244,7300000000;147,0900000000;97,6300000000;5,4000000000;6,26221E-05;7,45653E-05;7,18575E-05;0,000168381;5,97406E-05;4,79765E-05
180,4800000000;97,4200000000;83,0500000000;5,3500000000;8,90603E-05;8,69929E-05;3,59288E-05;0,000163035;7,2775E-05;5,84441E-05
88,0500000000;39,2900000000;48,7600000000;4,5500000000;4,81848E-05;8,69929E-05;0;0,000155765;5,75682E-05;4,62319E-05
12,9800000000;0,0000000000;15,0600000000;2,8300000000;6,54474E-05;7,45653E-05;0;0,00014985;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;1,5400000000;0,000106064;0,000118062;3,59288E-05;0,000133315;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;0,6400000000;0,000154456;9,32067E-05;3,59288E-05;0,000113109;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;0,3400000000;0,000203159;0,000111848;0;0,000103273;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;0,1400000000;0,000210028;8,07791E-05;0;9,42931E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;0,0600000000;0,000330555;0,000149131;0,00028743;7,54773E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-0,3900000000;4,95586E-05;6,2138E-06;0;7,43725E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-0,8700000000;7,10719E-05;7,45653E-05;0;6,73522E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-1,2400000000;6,61731E-05;8,69929E-05;0;6,6782E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-1,2700000000;6,35552E-05;9,32067E-05;0;6,6497E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-0,6500000000;6,36071E-05;9,94204E-05;0;6,73522E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-0,5100000000;6,41514E-05;0,000105634;0;6,62475E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-0,4300000000;0,000153186;0,000248551;0,000898219;7,43725E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-0,3900000000;7,57893E-05;0,000124276;0;0,000103273;5,75682E-05;4,62319E-05
29,4800000000;0,2500000000;29,2200000000;-0,0200000000;6,34256E-05;9,94204E-05;0,000143715;0,000130784;7,06026E-05;5,66995E-05
145,7500000000;70,7800000000;74,9700000000;1,1900000000;6,99056E-05;8,69929E-05;3,59288E-05;0,000149315;5,75682E-05;4,62319E-05
256,8500000000;146,7400000000;110,1100000000;3,2900000000;0,000196109;9,32067E-05;7,18575E-05;0,000155195;7,06026E-05;5,66995E-05
351,8300000000;228,4800000000;123,3500000000;5,1100000000;0,000210909;9,32067E-05;0,000179644;0,000162786;5,97406E-05;4,79765E-05
414,1000000000;270,6000000000;143,5000000000;7,0300000000;9,37776E-05;8,69929E-05;0,000107786;0,000163035;7,2775E-05;5,84441E-05
478,0200000000;357,1300000000;120,8900000000;8,3800000000;0,00015106;0,000118062;0,000538931;0,0001594;5,75682E-05;4,62319E-05
428,8300000000;279,5400000000;149,2900000000;9,1500000000;0,000113995;0,000118062;0,000107786;0,000163035;7,06026E-05;5,66995E-05
347,9800000000;191,1900000000;156,7900000000;9,4800000000;6,26221E-05;7,45653E-05;7,18575E-05;0,000186056;5,97406E-05;4,79765E-05
233,6000000000;116,5500000000;117,0500000000;9,1800000000;8,90603E-05;8,69929E-05;3,59288E-05;0,000209077;7,2775E-05;5,84441E-05
115,6800000000;38,6200000000;77,0500000000;7,6700000000;4,81848E-05;8,69929E-05;0;0,000188586;5,75682E-05;4,62319E-05
15,2000000000;0,0000000000;18,2700000000;5,1600000000;6,54474E-05;7,45653E-05;0;0,000182136;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;4,8200000000;0,000106064;0,000118062;3,59288E-05;0,000160541;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;4,4700000000;0,000154456;9,32067E-05;3,59288E-05;0,000119844;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;3,9900000000;0,000203159;0,000111848;0;0,000106659;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;4,0600000000;0,000210028;8,07791E-05;0;9,54335E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;4,0800000000;0,000330555;0,000149131;0,00028743;7,71878E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;3,7700000000;4,95586E-05;6,2138E-06;0;7,63325E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;3,6800000000;0,000171163;0,000242615;4,12977E-05;7,40874E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;3,9100000000;0,000112717;0,000203797;4,12977E-05;7,54773E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;3,9800000000;0,000113826;0,000223206;0;7,46576E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;3,8700000000;7,47834E-05;0,000213502;0;7,46576E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;3,9400000000;8,49919E-05;0,000232911;0,000123893;7,57623E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;4,0800000000;0,000155296;0,000232911;0,000206489;8,55979E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;4,1600000000;0,000160058;0,000184388;0,000743359;0,000111149;5,75682E-05;4,62319E-05
21,3300000000;0,0000000000;22,2100000000;4,5500000000;9,68035E-05;0,000242615;0,000123893;0,00013303;7,06026E-05;5,66995E-05
89,2200000000;14,9400000000;74,2900000000;5,3700000000;0,000109723;0,00025232;0,00053687;0,0001594;0,000175616;0,000141033
157,6800000000;31,3500000000;126,3200000000;6,8400000000;0,000108497;0,000281434;0,000123893;0,00016136;0,000212546;0,000170692
214,4800000000;35,6600000000;178,8200000000;8,9000000000;0,000199478;0,000242615;4,12977E-05;0,00016528;0,000268681;0,000215772
252,4800000000;51,5300000000;200,9400000000;10,4400000000;5,51681E-05;0,000203797;0;0,000166421;0,000281411;0,000225995
260,7700000000;35,0300000000;225,7500000000;11,3600000000;4,69636E-05;0,000242615;0;0,000166706;0,000198513;0,000159421
201,9500000000;31,0300000000;170,9200000000;11,9900000000;4,74351E-05;0,000213502;0;0,00016389;0,000211199;0,00016961
163,8200000000;22,4600000000;141,3600000000;12,1300000000;4,56433E-05;0,000262025;0;0,0001594;0,000267681;0,00021497
109,2500000000;14,0800000000;95,1700000000;11,6700000000;6,70269E-05;0,00025232;4,12977E-05;0,0001563;0,000280716;0,000225437
52,4200000000;5,4300000000;46,9900000000;10,0800000000;0,000114816;0,000300843;4,12977E-05;0,00015352;8,14645E-05;0,000159421
8,1200000000;0,0000000000;8,3600000000;7,8200000000;7,23787E-05;0,000271729;0,000165191;0,000147605;7,49473E-05;0,000154711
0,0000000000;0,0000000000;0,0000000000;6,8200000000;0,000111374;0,000262025;0,000289084;0,000131355;6,1913E-05;0,000144523
0,0000000000;0,0000000000;0,0000000000;6,4600000000;0,000202684;0,00025232;0,000165191;0,000111684;7,49473E-05;0,000155548
0,0000000000;0,0000000000;0,0000000000;5,8000000000;0,000218834;0,000155274;0;0,000108619;6,1913E-05;0,00014536
0,0000000000;0,0000000000;0,0000000000;5,2500000000;0,000202259;0,000145569;8,25954E-05;9,84982E-05;7,49473E-05;0,000156072
0,0000000000;0,0000000000;0,0000000000;5,2200000000;0,000228948;0,000203797;0,000165191;7,77223E-05;6,1913E-05;0,000146163
0,0000000000;0,0000000000;0,0000000000;5,5400000000;0,000231942;0,000242615;0;7,82925E-05;7,49473E-05;0,000156909
0,0000000000;0,0000000000;0,0000000000;5,6800000000;9,24098E-05;0,00017082;0;7,18424E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;5,7900000000;8,09184E-05;0,000160468;0;7,26976E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;5,8300000000;0,00006823;0,000181173;0;7,21275E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;5,9400000000;0,00006823;0,00018635;0;7,63325E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;6,1300000000;6,55966E-05;0,000155291;0;7,80074E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;6,1300000000;6,87088E-05;0,00018635;0;8,55979E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;6,0100000000;6,72724E-05;0,000181173;0;0,000109724;5,75682E-05;4,62319E-05
20,5500000000;0,1700000000;20,3800000000;6,4000000000;7,54121E-05;0,000175997;0;0,000132744;7,06026E-05;5,66995E-05
85,9700000000;12,6500000000;73,3200000000;7,6000000000;0,000146754;0,000201879;0;0,000151275;0,000178701;0,000143511
161,0000000000;22,8800000000;138,1200000000;8,8300000000;0,000147951;0,000248466;0,001659537;0,00016136;0,000214936;0,000172611
232,8800000000;42,6500000000;190,2300000000;10,2300000000;0,00018051;0,000248466;0;0,00015997;0,000270723;0,000217412
291,6700000000;60,0300000000;231,6400000000;11,2100000000;0,000174286;0,000238113;0,001161676;0,000166135;0,00028341;0,0002276
281,7000000000;72,3400000000;209,3600000000;11,9800000000;0,000221927;0,000217408;0,000331907;0,000160541;0,000200555;0,000161061
270,3300000000;79,2300000000;191,1000000000;12,4000000000;0,000444812;0,000238113;0,000165954;0,000153235;0,000213589;0,000171529
249,7000000000;58,2700000000;191,4300000000;12,5100000000;0,000158246;0,000232937;0;0,000156585;0,000269724;0,000216609
171,2300000000;33,8300000000;137,3900000000;12,0600000000;0,000475934;0,000222584;0;0,000159685;0,00028341;0,0002276
81,9500000000;6,1500000000;75,8000000000;10,5600000000;0,000065836;0,000222584;0;0,000145075;8,14645E-05;0,000161864
14,8500000000;0,0000000000;17,4700000000;8,5900000000;5,43446E-05;0,000212231;0;0,000140869;7,49473E-05;0,00015663
0,0000000000;0,0000000000;0,0000000000;7,9700000000;5,31476E-05;0,000227761;0;0,000132744;6,1913E-05;0,000146163
0,0000000000;0,0000000000;0,0000000000;7,6900000000;9,24098E-05;0,000201879;0,000331907;0,000111969;7,49473E-05;0,000156072
0,0000000000;0,0000000000;0,0000000000;7,4500000000;0,000381849;0,000258819;0,000663815;0,000106374;6,1913E-05;0,000145604
0,0000000000;0,0000000000;0,0000000000;7,2300000000;0,000251853;0,000217408;0,000165954;9,06582E-05;7,49473E-05;0,00015499
0,0000000000;0,0000000000;0,0000000000;6,9900000000;0,000119702;0,000227761;0;7,80074E-05;6,1913E-05;0,000144523
0,0000000000;0,0000000000;0,0000000000;6,7900000000;0,00006823;0,000207055;0;7,49427E-05;7,49473E-05;0,00015499
0,0000000000;0,0000000000;0,0000000000;6,6700000000;0,000171163;0,000242615;4,12977E-05;7,32322E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;6,6100000000;0,000112717;0,000203797;4,12977E-05;7,49427E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;6,5500000000;0,000113826;0,000223206;0;7,43725E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;6,4600000000;7,47834E-05;0,000213502;0;7,43725E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;6,5600000000;8,49919E-05;0,000232911;0,000123893;7,49427E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;6,5400000000;0,000155296;0,000232911;0,000206489;7,57623E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;6,3700000000;0,000160058;0,000184388;0,000743359;7,66176E-05;5,75682E-05;4,62319E-05
31,9800000000;0,8300000000;31,1500000000;6,5300000000;9,68035E-05;0,000242615;0,000123893;7,49427E-05;7,06026E-05;5,66995E-05
127,1200000000;25,6400000000;101,4900000000;7,1300000000;0,000109723;0,00025232;0,00053687;7,66176E-05;0,000174964;0,00014051
228,5000000000;73,3000000000;155,2000000000;8,2700000000;0,000108497;0,000281434;0,000123893;7,69027E-05;0,000211547;0,000169889
319,5200000000;136,1700000000;183,3500000000;10,4000000000;0,000199478;0,000242615;4,12977E-05;7,63325E-05;0,000267681;0,00021497
353,7000000000;201,0500000000;152,6500000000;12,0400000000;5,51681E-05;0,000203797;0;7,60474E-05;0,000280368;0,000225158
295,4200000000;102,4900000000;192,9300000000;12,9000000000;4,69636E-05;0,000242615;0;7,60474E-05;0,000197166;0,00015834
202,4000000000;50,3100000000;152,0900000000;13,3400000000;4,74351E-05;0,000213502;0;7,71878E-05;0,000212633;0,000170761
171,1000000000;43,2200000000;127,8800000000;13,4700000000;4,56433E-05;0,000262025;0;7,66176E-05;0,000269115;0,000216121
121,1200000000;30,7900000000;90,3400000000;13,0600000000;6,70269E-05;0,00025232;4,12977E-05;7,63325E-05;0,00028215;0,000226589
67,1500000000;7,6700000000;59,4800000000;11,8700000000;0,000114816;0,000300843;4,12977E-05;7,66176E-05;8,42452E-05;0,000160573
12,0000000000;0,0000000000;14,0300000000;10,5700000000;7,23787E-05;0,000271729;0,000165191;7,57623E-05;7,78149E-05;0,000154816
0,0000000000;0,0000000000;0,0000000000;10,0700000000;0,000111374;0,000262025;0,000289084;8,42081E-05;6,46937E-05;0,000144872
0,0000000000;0,0000000000;0,0000000000;9,8500000000;0,000202684;0,00025232;0,000165191;8,47426E-05;7,49473E-05;0,000153629
0,0000000000;0,0000000000;0,0000000000;9,4900000000;0,000218834;0,000155274;0;8,47426E-05;6,1913E-05;0,000143162
0,0000000000;0,0000000000;0,0000000000;8,8700000000;0,000202259;0,000145569;8,25954E-05;8,5883E-05;7,49473E-05;0,000153629
0,0000000000;0,0000000000;0,0000000000;8,1900000000;0,000228948;0,000203797;0,000165191;8,1963E-05;6,46937E-05;0,000144872
0,0000000000;0,0000000000;0,0000000000;7,4400000000;0,000231942;0,000242615;0;7,74729E-05;7,7728E-05;0,000155339
0,0000000000;0,0000000000;0,0000000000;6,6900000000;0,000171163;0,000242615;4,12977E-05;7,80074E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;6,1700000000;0,000112717;0,000203797;4,12977E-05;7,88627E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;5,9900000000;0,000113826;0,000223206;0;7,91478E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;6,0200000000;7,47834E-05;0,000213502;0;7,91478E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;6,0500000000;8,49919E-05;0,000232911;0,000123893;7,74729E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;5,7200000000;0,000155296;0,000232911;0,000206489;7,99674E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;5,8200000000;0,000160058;0,000184388;0,000743359;8,24976E-05;5,75682E-05;4,62319E-05
37,8500000000;3,2500000000;34,6000000000;5,8300000000;9,68035E-05;0,000242615;0,000123893;7,57623E-05;7,06026E-05;5,66995E-05
129,3800000000;50,9400000000;78,4400000000;6,4100000000;0,000109723;0,00025232;0,00053687;7,57623E-05;0,000176963;0,000142115
207,7500000000;76,1200000000;131,6300000000;7,5500000000;0,000108497;0,000281434;0,000123893;7,40874E-05;0,000214588;0,000172332
270,1500000000;106,2900000000;163,8600000000;8,3900000000;0,000199478;0,000242615;4,12977E-05;7,21275E-05;0,000271418;0,00021797
304,9200000000;107,3700000000;197,5600000000;9,8000000000;5,51681E-05;0,000203797;0;7,07377E-05;0,000285147;0,000228996
303,9800000000;182,9400000000;121,0300000000;10,9200000000;4,69636E-05;0,000242615;0;7,04526E-05;0,000202597;0,000162701
305,5200000000;170,0000000000;135,5200000000;11,8900000000;4,74351E-05;0,000213502;0;7,46576E-05;0,000216978;0,000174251
252,0500000000;127,5500000000;124,5000000000;12,4900000000;4,56433E-05;0,000262025;0;7,54773E-05;0,000272765;0,000219052
175,0700000000;72,9300000000;102,1500000000;12,4200000000;6,70269E-05;0,00025232;4,12977E-05;7,04526E-05;0,000285799;0,000229519
91,8800000000;26,5800000000;65,2900000000;11,5400000000;0,000114816;0,000300843;4,12977E-05;6,6782E-05;8,14645E-05;0,000163783
16,0200000000;0,0000000000;18,7500000000;10,2400000000;7,23787E-05;0,000271729;0,000165191;7,12722E-05;7,49473E-05;0,000158549
0,0000000000;0,0000000000;0,0000000000;9,7300000000;0,000111374;0,000262025;0,000289084;8,05376E-05;6,1913E-05;0,000148082
0,0000000000;0,0000000000;0,0000000000;9,1700000000;0,000202684;0,00025232;0,000165191;7,74729E-05;7,49473E-05;0,00015827
0,0000000000;0,0000000000;0,0000000000;8,5400000000;0,000218834;0,000155274;0;7,60474E-05;6,1913E-05;0,000147523
0,0000000000;0,0000000000;0,0000000000;7,9500000000;0,000202259;0,000145569;8,25954E-05;7,57623E-05;7,49473E-05;0,00015827
0,0000000000;0,0000000000;0,0000000000;7,5100000000;0,000228948;0,000203797;0,000165191;7,38024E-05;6,1913E-05;0,000148082
0,0000000000;0,0000000000;0,0000000000;7,1400000000;0,000231942;0,000242615;0;7,38024E-05;7,49473E-05;0,000158828
0,0000000000;0,0000000000;0,0000000000;6,7800000000;0,000171163;0,000242615;4,12977E-05;7,43725E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;6,4200000000;0,000112717;0,000203797;4,12977E-05;7,46576E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;6,0100000000;0,000113826;0,000223206;0;7,49427E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;5,5200000000;7,47834E-05;0,000213502;0;7,60474E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;4,9100000000;8,49919E-05;0,000232911;0,000123893;7,69027E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;4,2800000000;0,000155296;0,000232911;0,000206489;9,29033E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;3,7200000000;0,000160058;0,000184388;0,000743359;0,000113644;5,75682E-05;4,62319E-05
35,3000000000;5,3500000000;29,9500000000;3,5200000000;9,68035E-05;0,000242615;0,000123893;0,000141155;7,06026E-05;5,66995E-05
121,0700000000;41,9000000000;79,1700000000;3,8400000000;0,000109723;0,00025232;0,00053687;0,000162501;0,000181742;0,000145953
203,7700000000;86,9400000000;116,8300000000;4,6400000000;0,000108497;0,000281434;0,000123893;0,00016977;0,000217326;0,00017453
285,1700000000;124,1200000000;161,0500000000;5,7800000000;0,000199478;0,000242615;4,12977E-05;0,000177646;0,000273808;0,000219889
383,5500000000;136,8100000000;246,7400000000;6,6800000000;5,51681E-05;0,000203797;0;0,000172586;0,000285452;0,00022924
336,2700000000;150,4400000000;185,8300000000;7,2800000000;4,69636E-05;0,000242615;0;0,000170341;0,000202597;0,000162701
279,1500000000;97,7300000000;181,4200000000;7,5800000000;4,74351E-05;0,000213502;0;0,000168951;0,000215935;0,000173413
225,0200000000;61,6300000000;163,3900000000;7,5200000000;4,56433E-05;0,000262025;0;0,000168666;0,000271766;0,000218249
156,8200000000;62,0600000000;94,7700000000;7,1000000000;6,70269E-05;0,00025232;4,12977E-05;0,00015548;0,000284452;0,000228438
88,5700000000;26,6700000000;61,9000000000;6,1300000000;0,000114816;0,000300843;4,12977E-05;0,00014846;8,14645E-05;0,000162701
17,3000000000;0,0000000000;19,3800000000;3,6200000000;7,23787E-05;0,000271729;0,000165191;0,0001434;7,49473E-05;0,000157991
0,0000000000;0,0000000000;0,0000000000;2,3000000000;0,000111374;0,000262025;0,000289084;0,00013499;6,1913E-05;0,000147523
0,0000000000;0,0000000000;0,0000000000;1,6000000000;0,000202684;0,00025232;0,000165191;0,000114499;7,49473E-05;0,00015827
0,0000000000;0,0000000000;0,0000000000;0,9200000000;0,000218834;0,000155274;0;0,000109438;6,1913E-05;0,000148361
0,0000000000;0,0000000000;0,0000000000;0,2900000000;0,000202259;0,000145569;8,25954E-05;9,93534E-05;7,49473E-05;0,000159352
0,0000000000;0,0000000000;0,0000000000;-0,1700000000;0,000228948;0,000203797;0,000165191;7,71878E-05;6,1913E-05;0,000148605
